id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
46219715,Casa Plantin + Parking at the beautiful city park!,216924934,Malika,,Stadspark,51.21024,4.41877,Entire home/apt,219,1,42,2020-11-25,5.50,1,324
46229098,1.7 Studio in Antwerp centrum,246552165,Julia,,Historisch Centrum,51.2202,4.39654,Entire home/apt,78,1,12,2021-07-07,1.59,10,327
46229375,3.4 Studio In Antwerp Centrum,246552165,Julia,,Historisch Centrum,51.22102,4.39661,Entire home/apt,78,1,12,2021-02-21,1.57,10,335
46229388,1.5 Studio in Antwerp Centrum,246552165,Julia,,Historisch Centrum,51.21966,4.3966,Entire home/apt,78,1,2,2021-07-01,0.28,10,347
46229393,1.6 Studio In Antwerp Centrum,246552165,Julia,,Historisch Centrum,51.22158,4.39811,Entire home/apt,67,1,20,2021-07-14,3.75,10,312
46229397,1.3 Studio in Antwerp centrum,246552165,Julia,,Historisch Centrum,51.22004,4.3981,Entire home/apt,78,1,15,2021-07-08,4.64,10,328
46231073,"Renovated, spacious apt in cosy neighbourhood",56020807,Karel,,Oud - Berchem,51.19822,4.42718,Entire home/apt,55,1,0,,,1,133
46270514,2.4 Studio In Antwerp Centrum,246552165,Julia,,Historisch Centrum,51.21974,4.39847,Entire home/apt,78,1,27,2021-06-30,3.55,10,333
46270580,2.5 Studio In Antwerp Centrum,246552165,Julia,,Historisch Centrum,51.21957,4.39812,Entire home/apt,78,1,3,2021-06-12,1.23,10,337
46270952,2.6 Studio In Antwerp Centrum,246552165,Julia,,Historisch Centrum,51.21993,4.39645,Entire home/apt,78,1,7,2021-06-23,7,10,347
46271202,3.6 Studio In Antwerp Centrum,246552165,Julia,,Historisch Centrum,51.2209,4.39672,Entire home/apt,78,1,12,2021-07-11,1.81,10,329
46278814,"5,Carnot Apartments,1 sleeping room, ground floor",127787502,Olena,,Amandus - Atheneum,51.2185,4.42764,Entire home/apt,89,1,2,2021-04-16,0.29,19,298
46279603,"4,Carnot Apartments,1 sleeping room, ground floor",127787502,Olena,,Amandus - Atheneum,51.2188,4.42749,Entire home/apt,96,1,2,2021-05-09,0.44,19,293
46296612,Charming Entire Apartment Monthly- Garden City,203107475,Jianli,,Donk,51.2744,4.45549,Entire home/apt,130,30,0,,,3,180
46328775,Diamond Luxury pure,60219699,Eugene,,Stadspark,51.20732,4.41186,Entire home/apt,200,6,0,,,34,359
46345814,4.3 Studio In ANtwerp Centrum,246552165,Julia,,Historisch Centrum,51.22088,4.39717,Entire home/apt,78,1,17,2021-06-27,2.32,10,336
46348035,Spacious App w/ King Bed near Centre w/ Netflix,148308861,Younes,,Haringrode,51.20457,4.42357,Entire home/apt,70,2,3,2021-05-30,2.05,1,14
46364531,"Dé Penthouse, oase van licht en inspiratie.",6091257,Nele,,Brederode,51.20419,4.39617,Entire home/apt,220,2,2,2021-01-02,0.30,2,321
46406375,Luxurious appartement with home cinema equipment,75523394,Burak,,Nieuw - Kwartier Oost,51.18113,4.43532,Entire home/apt,200,1,0,,,1,0
46441535,New apartment south of Antwerp,18102105,Anouk,,Nieuw - Zuid,51.2047,4.38641,Entire home/apt,85,1,0,,,1,179
46447673,Apartment with unique view on the Cathedral F2,372923939,Caroline,,Historisch Centrum,51.21875,4.40193,Entire home/apt,55,2,43,2021-07-14,5.54,5,333
46468395,Apartment with unique view on the Cathedral F3,372923939,Caroline,,Historisch Centrum,51.21839,4.40103,Entire home/apt,56,2,62,2021-04-24,8.49,5,331
46468536,Apartment with unique view on the Cathedral F4,372923939,Caroline,,Historisch Centrum,51.21986,4.40045,Entire home/apt,73,2,47,2021-06-11,6.38,5,336
46490089,Luxury Apart + central Antwerpen,368413419,Kirenia,,Amandus - Atheneum,51.2198,4.42283,Entire home/apt,75,3,0,,,1,365
46506827,"Cosy, modern loft apartment",295832055,Marcel,,Eilandje,51.22771,4.40547,Entire home/apt,115,2,3,2021-04-17,1.36,1,259
46510737,Happy Backpackers 1,21046022,Arif,,Borgerhout Intra Muros Noord,51.21873,4.4349,Shared room,21,1,2,2020-12-21,0.26,3,321
46541010,Mooie woning met 4 kamers in hart van Antwerpen,376371911,Jochen,,Universiteitsbuurt,51.22163,4.40646,Private room,80,30,0,,,5,0
46546401,Schattig Appartement in een mooi wijk in Antwerpen,346052584,Mounia,,Harmonie,51.20726,4.40888,Entire home/apt,45,2,4,2020-12-18,0.52,1,70
46589947,Mooie gezellige studio in Parktoren Antwerpen,118144932,Ashot,,Amandus - Atheneum,51.22967,4.4162,Entire home/apt,42,365,0,,,1,365
46631642,Apartment with river view from the balcony,159803628,Alexandra,,Zuid,51.20995,4.38935,Entire home/apt,28,500,0,,,1,0
46633313,Ecclectic Antwerp townhouse,1718830,Sachli,,Amandus - Atheneum,51.22337,4.42054,Entire home/apt,150,5,1,2020-12-17,0.14,1,358
46653323,Antwerpen city,284968935,Parmila,,Harmonie,51.20716,4.40837,Private room,30,3,0,,,1,90
46653339,De Rotonde - Panoramic Apartment next to Antwerp Expo,226838182,Jean-Paul From BnbSupport,,Tentoonstellingswijk,51.19247,4.39755,Entire home/apt,176,2,2,2021-03-06,0.28,2,363
46655249,Bright One Bedroom in Antwerpen Zuid,61440766,Shahrnaz,,Zuid,51.20719,4.3912,Entire home/apt,64,2,0,,,1,0
46669531,"Clodette""s appartement in the old part of Antwerp",214067983,Clodette,,Historisch Centrum,51.22141,4.39985,Entire home/apt,79,2,13,2021-05-24,1.96,1,345
46729935,Cozy & stylish apartment 5min from center,28702003,Caterina,,Centraal Station,51.21232,4.426,Entire home/apt,32,1,8,2021-02-20,1.10,1,0
46791742,Luxury Suites Historic Center,360632244,Signe,,Historisch Centrum,51.22075,4.39851,Entire home/apt,74,1,14,2021-05-27,2.01,7,62
46792325,Luxury Suites Historic Center 3,360632244,Signe,,Historisch Centrum,51.22111,4.39956,Entire home/apt,74,1,0,,,7,58
46792462,Luxury Suits Historic Center 2,360632244,Signe,,Historisch Centrum,51.22078,4.39831,Entire home/apt,74,1,5,2021-04-12,0.68,7,60
46807885,Charming private apartment,148488672,Arne,,Kiel,51.19194,4.37862,Entire home/apt,29,2,0,,,1,114
46809416,elegante kamer in het hartje van Antwerpen,376371911,Jochen,,Universiteitsbuurt,51.22137,4.40512,Private room,630,30,1,2021-04-24,0.34,5,70
46810177,Elegante kamer in het hartje van Antwerpen,376371911,Jochen,,Historisch Centrum,51.22,4.40466,Private room,650,30,0,,,5,70
46811435,elegante kamer in het hartje van Antwerpen,376371911,Jochen,,Historisch Centrum,51.22116,4.40447,Private room,24,30,0,,,5,45
46815657,Sleep between art and design ... Wake up inspired!,13308003,Pieter,,Borgerhout Extra Muros,51.2069,4.45273,Entire home/apt,130,1,3,2021-03-13,0.58,1,178
46849118,Bureau + slaapkamer (32m2) ; zeer dichtbij UZA,232962937,Julie,,Neerland,51.16276,4.3863,Private room,80,1,0,,,3,0
46887005,elegante  kamer in het hartje van Antwerpen,376371911,Jochen,,Historisch Centrum,51.21968,4.40467,Private room,590,30,1,2021-03-21,0.25,5,70
46891676,The Old Town Lodge,165436938,Elisabeth,,Historisch Centrum,51.21822,4.39946,Entire home/apt,60,1,3,2021-06-26,1.36,45,350
46893232,The Old Town Lodge in the Heart of Antwerp,317037207,Elisabeth,,Historisch Centrum,51.21817,4.39772,Entire home/apt,60,1,3,2021-06-20,0.68,46,350
46896321,"Lovely, Quiet Space in Best Location in Antwerp",48112969,Danette,,Zuid,51.2082,4.39883,Entire home/apt,50,7,2,2021-07-04,0.38,1,179
46936976,New studio with nice terrace in Antwerp center,60756836,Ann,,Stadspark,51.20425,4.41221,Entire home/apt,59,2,0,,,10,317
46937476,Studio in the heart of the city,377080277,Rivka,,Zuid,51.21102,4.3972,Entire home/apt,40,4,2,2020-12-25,0.30,3,0
46955329,Bonjour Centre 1,127787502,Olena,,Historisch Centrum,51.21944,4.40472,Entire home/apt,91,1,37,2021-05-24,5.21,19,309
46997175,modern apartament next to the port with vews,374735931,Natalya,,Linkeroever,51.21873,4.3871,Entire home/apt,130,3,1,2021-04-14,0.31,1,177
47041116,Appartement Sint-Jacob,77512418,Kevin,,Universiteitsbuurt,51.22086,4.41383,Entire home/apt,58,4,2,2021-07-01,2,1,148
47051180,100 sqm of Luxury next to Middelheim & University,380319849,Nele,,Middelheim,51.18245,4.39279,Entire home/apt,130,4,4,2021-06-30,0.68,1,335
47061954,"Comfortable bed n spacious, light-filled apartment",5731714,Frederik,,Valaar,51.17994,4.37917,Private room,60,1,0,,,1,90
47067958,Nice two bedroom for 4 persons with big terrasse,377080277,Rivka,,Valaar,51.18259,4.377,Entire home/apt,40,5,0,,,3,0
47130841,Large bedroom near central station,181853803,Mao-Ming,,Deurne Zuid West,51.21226,4.46008,Private room,50,30,2,2021-06-30,0.74,4,171
47169540,Gezellige verdieping in Bohemian chic-stijl - 5P,1535806,Stefan,,Harmonie,51.20891,4.40804,Private room,100,1,2,2021-02-21,0.40,2,364
47189591,Close to station and shops + free parking + bike!,46779088,Rafy & Caro,,Oud - Berchem,51.19767,4.42158,Entire home/apt,65,2,22,2021-07-18,3.37,1,125
47228747,Gezellige verdieping in Bohemian chic-stijl - 4P,1535806,Stefan,,Harmonie,51.2089,4.40804,Private room,100,1,2,2021-07-04,2,2,351
47248319,Authentic Apartment 1BDR @ Grote Markt area,222831298,Arne,,Historisch Centrum,51.21952,4.39785,Entire home/apt,72,1,59,2021-07-02,11.27,4,214
47270323,2 terrace condo in the heart of Antwerp + parking,220372450,Thomas And Jande,,Theaterbuurt-Meir,51.21612,4.4125,Entire home/apt,120,2,0,,,2,168
47281281,Spacious apartment near Antwerp Expo.,15704935,Joke,,Kiel,51.18861,4.38448,Entire home/apt,86,2,8,2021-07-06,1.54,2,16
47287486,Huisje in rustige steeg in hartje Antwerpen,370171821,Diane,,Sint-Andries,51.21345,4.39407,Entire home/apt,58,2,1,2021-06-20,1,1,21
47349758,Morning shine light skyline appartment,751091,Gwenny,,Deurne Noord,51.22799,4.46352,Private room,40,3,0,,,1,84
47367107,Appartment in trendy ‘South’ neighbourhood Antwerp,247048130,Koen,,Sint-Andries,51.21231,4.39924,Entire home/apt,60,6,0,,,1,108
47368471,Paardekensgang,381708721,Herman,,Sint-Andries,51.21374,4.39399,Entire home/apt,65,2,5,2021-07-04,2.63,1,179
47401324,Trendy appartement op het hippe Zuid,382654150,Bart,,Sint-Andries,51.21317,4.39791,Entire home/apt,159,2,11,2021-05-31,3.30,1,355
47405766,Best choice to spend a great moment in Antwerpen🤩,382689232,Imane,,Haringrode,51.20504,4.41772,Private room,69,1,0,,,1,167
47425011,Private Spacious Apartment -Antwerp central,16122947,Lisa,,Centraal Station,51.21781,4.41928,Entire home/apt,100,14,0,,,1,365
47445558,"Central location, Netflix Included",102711282,Benjamin,,Amandus - Atheneum,51.2179,4.42873,Entire home/apt,36,1,10,2021-06-30,1.69,2,0
47472700,Beautiful house with panoramic roof top terrace,10045022,Julie,,Amandus - Atheneum,51.22399,4.41854,Entire home/apt,120,2,0,,,1,16
47487930,Cozy apartment for 1 to 4 guest,109249591,Remon,,Theaterbuurt-Meir,51.21633,4.40234,Entire home/apt,40,1,1,2021-03-04,0.22,1,252
47558886,Appartement stad Antwerpen,64942703,Camille,,Centraal Station,51.21262,4.42009,Entire home/apt,105,2,0,,,1,90
47561621,Private bedroom apartment at the heart of Antwerp,12147242,Sadaf,,Historisch Centrum,51.21792,4.39995,Private room,60,2,2,2021-05-03,0.61,1,73
47580471,Double room at top-location with private bathroom,228912991,Lien,,Amandus - Atheneum,51.223656,4.416461,Private room,65,1,2,2021-07-18,2,1,248
47584251,Not renovated cheap accommodation for 18-20 person,60219699,Eugene,,Deurne Dorp - Gallifort,51.22229,4.4531,Entire home/apt,150,28,0,,,34,363
47593160,Charming groundfloor ap. with garden @citycenter,14595748,Ellen,,Universiteitsbuurt,51.22392,4.40813,Entire home/apt,87,2,6,2021-07-04,2.61,1,111
47700797,Loft nearby the MAS museum,372923939,Caroline,,Amandus - Atheneum,51.2266,4.41478,Entire home/apt,85,2,24,2021-05-30,4.02,5,285
47723866,2-persoonskamer (combineerbaar met wellness),384478659,Mike,,Wilrijk Centrum,51.17314,4.39294,Private room,106,1,17,2021-03-05,2.87,1,177
47723963,Rustige ligging nabij centrum en invalswegen,7925899,Alexandre,,Markgrave,51.20157,4.40524,Entire home/apt,30,30,0,,,1,3
47739007,Beautiful spacious room in unique townhouse,25803491,Charlotte,,Borgerhout Intra Muros Noord,51.22024,4.43863,Private room,52,2,3,2021-04-04,0.66,2,2
47783038,Colourful & garden nearby Antwerp Central Station,4715596,Caroline & Klaas,,Borgerhout Intra Muros Noord,51.21483,4.43943,Entire home/apt,55,2,7,2021-05-18,1.22,3,44
47825291,One bedroom in a prime location for 2 person,377080277,Rivka,,Zuid,51.20996,4.39813,Entire home/apt,35,4,0,,,3,0
47879031,Appartement in herenhuis op Zuid,18570517,Jeff,,Brederode,51.2046,4.39685,Entire home/apt,64,2,2,2021-07-02,0.44,2,285
47899338,Luxury Suites Palace- One Bedroom Apartment,361513412,Daily,,Historisch Centrum,51.2194,4.39588,Entire home/apt,78,1,15,2021-03-28,2.68,6,162
47923385,ANTWERP Charming Studio with Proximity to the City,386268235,Bali,,Middelheim,51.18207,4.39221,Entire home/apt,79,1,7,2021-05-14,2.92,3,172
47938178,Spacious mansard room,25803491,Charlotte,,Borgerhout Intra Muros Noord,51.21837,4.43905,Private room,65,2,28,2021-04-08,6.18,2,58
47940513,Rent Daily apartments,211381661,Wassim,,Centraal Station,51.21681,4.41863,Entire home/apt,87,2,0,,,1,365
47947098,Luxuary and Cozy Apt with Garden & Patio & Jaccuzi,386268235,Bali,,Oosterveld - Elsdonk,51.17527,4.42347,Private room,109,1,3,2021-02-28,1.34,3,364
47975355,Vintage 4bedroom house with wifi,386740674,Ingrid,,Zurenborg,51.20804,4.42853,Entire home/apt,81,2,10,2021-05-30,1.99,1,26
47987148,2-bedroom apartment in 19th century townhouse.,18570517,Jeff,,Zuid,51.20675,4.39554,Entire home/apt,65,2,0,,,2,284
48002290,"""Uitzonderlijk appartement met  Scheldezicht""",187502050,Dimitri,,Eilandje,51.23142,4.40644,Entire home/apt,300,2,3,2021-06-03,0.60,1,7
48036761,Fully furnished apartment close to center & harbor,232746364,Taskin,,Linkeroever,51.2201,4.38152,Entire home/apt,60,7,1,2021-03-12,0.23,4,339
48038799,New 1 bedroom apartment with a rooftop terrace,63748157,Kristýna,,Hoboken - Noord,51.17955,4.35685,Entire home/apt,50,5,5,2021-07-08,5,1,61
48062675,Student room available with own bathroom,38260088,Adam,,Centraal Station,51.2154,4.42588,Private room,15,7,1,2021-05-25,0.54,3,0
48065521,"New studio, center of Antwerp, very good location",60756836,Ann,,Harmonie,51.20788,4.40681,Entire home/apt,66,5,1,2021-06-26,1,10,360
48073831,Cosy apartment in the old city center.,54841531,Maria,,Universiteitsbuurt,51.22493,4.40806,Entire home/apt,59,3,0,,,1,124
48126265,City Apartment Cathedral,324919739,Sophie,,Historisch Centrum,51.21973,4.40168,Private room,60,1,0,,,1,362
48131144,Bed in private corner with curtain,192489153,Gerrit,,Borgerhout Intra Muros Zuid,51.2134,4.43842,Private room,14,1,1,2021-03-05,0.22,2,41
48132790,Light Modern Apartment in the Heart of Antwerp,165436938,Elisabeth,,Historisch Centrum,51.22373,4.39993,Entire home/apt,60,1,13,2021-04-26,3.33,45,346
48132842,Beautiful Modern Apartment in the Heart of Antwerp,317037207,Elisabeth,,Historisch Centrum,51.22361,4.40065,Entire home/apt,60,1,2,2021-05-29,0.53,46,346
48165168,Gorgeous authentic apartment [ideal for long stay],57280256,Wim,,Harmonie,51.20455,4.40524,Entire home/apt,67,2,13,2021-07-09,3.15,1,111
48176412,Studio Saint-Jean,80286387,Gwen,,Amandus - Atheneum,51.22577,4.41625,Entire home/apt,75,2,2,2021-07-04,0.92,1,99
48183299,Appartement met scheldezicht op het Eilandje,35095596,Lore,,Eilandje,51.23279,4.40417,Entire home/apt,135,3,3,2021-06-21,0.93,1,1
48183451,Comfortable studentroom in centre of Antwerp,49485406,Hilde,,Universiteitsbuurt,51.22452,4.41127,Private room,80,2,0,,,1,43
48193498,Luxurious duplex penthouse with 3 bed/bathrooms,54165504,John-John,,Universiteitsbuurt,51.22436,4.4095,Entire home/apt,300,4,6,2021-07-14,2.77,1,101
48193936,Trendy appartement in the heart of Antwerp South,182436482,Daan,,Zuid,51.2108,4.3929,Entire home/apt,75,2,13,2021-04-08,2.75,1,130
48198440,Loft in Antwerp,9437912,Iona,,Borgerhout Intra Muros Noord,51.2193,4.4427,Entire home/apt,145,2,0,,,1,157
48217347,Antwerp top location! Beautiful 1 BDR apartment,129071533,Funny,,Eilandje,51.22729,4.40859,Entire home/apt,80,7,0,,,1,90
48224026,Le sud - New LUXE DESIGN apt in centre Het zuid with HOTEL SERVICE!,389076822,Jean-Paul From BnbSupport,,Zuid,51.21135,4.39703,Entire home/apt,274,2,0,,,1,365
48224509,Studio twin - Ambassador Suites Antwerp,389076671,Behoc,,Zurenborg,51.2102,4.42293,Entire home/apt,59,1,3,2021-05-15,1.38,8,0
48227279,"Recently renovated, light apartment at great spot",70627813,Enid,,Nieuw - Kwartier Oost,51.18437,4.43935,Entire home/apt,45,30,0,,,1,18
48261827,Design appartement op toplocatie,266540939,Katia,,Theaterbuurt-Meir,51.21321,4.40922,Entire home/apt,145,7,0,,,1,88
48272690,Cozy studio in Antwerpen with Private Bathroom,320011636,Emmanuel,,Sint-Andries,51.21423,4.39986,Private room,65,2,2,2021-04-11,0.65,1,180
48278438,Gerenoveerd appartement op trendy zuid,70922398,Zoe,,Zuid,51.21033,4.39729,Entire home/apt,107,1,0,,,1,0
48292715,Studio twin Large - Ambassador Suites Antwerp,389076671,Behoc,,Stadspark,51.20866,4.4216,Entire home/apt,68,1,0,,,8,201
48293303,Executive apartment double - Ambassador Antwerp,389076671,Behoc,,Haringrode,51.20856,4.42309,Entire home/apt,83,1,0,,,8,205
48293564,Family apartment 4p - Ambassador Suites Antwerp,389076671,Behoc,,Haringrode,51.20822,4.42343,Entire home/apt,97,1,3,2021-06-27,1.34,8,205
48293661,Two bedroom apartment - Ambassador Suites Antwerp,389076671,Behoc,,Haringrode,51.20809,4.42316,Entire home/apt,117,1,0,,,8,128
48293841,Family apartment 6p - Ambassador Suites Antwerp,389076671,Behoc,,Stadspark,51.20856,4.42139,Entire home/apt,114,1,0,,,8,190
48294056,Family apartment 8p - Ambassador Suites Antwerp,389076671,Behoc,,Haringrode,51.20823,4.42279,Entire home/apt,163,1,0,,,8,196
48306951,Coffee & Home Antwerpen Centrum,389887838,Gabriel Mattos,,Eilandje,51.22741,4.413,Private room,52,1,13,2021-06-20,6.72,1,360
48348389,Le sud - Special LUXE DESIGN apt in centre Antwerpen and FULL SERVICE!,390250158,Jean-Paul From BnbSupport,,Zuid,51.21142,4.39562,Entire home/apt,274,2,1,2021-05-29,0.58,1,365
48354945,Le sud - Unique LUXE DESIGN apt in centre Het zuid and HOTEL SERVICE!,390313532,Jean-Paul From BnbSupport,,Zuid,51.21041,4.39666,Entire home/apt,249,2,1,2021-06-20,1,1,364
48388839,The Fashion Street Residence 1,165436938,Elisabeth,,Sint-Andries,51.21678,4.39924,Entire home/apt,60,1,2,2021-05-30,0.45,45,351
48388987,The Fashion Street Residence 2,165436938,Elisabeth,,Historisch Centrum,51.21856,4.39722,Entire home/apt,60,1,13,2021-06-24,3.07,45,348
48389543,The Fashion Street Apartments 1,317037207,Elisabeth,,Historisch Centrum,51.21851,4.39779,Entire home/apt,60,1,3,2021-06-06,3,46,351
48391743,The Fashion Street Apartments 2,317037207,Elisabeth,,Sint-Andries,51.21679,4.3992,Entire home/apt,60,1,2,2021-06-06,0.56,46,348
48396039,The Main Square Residence 3,165436938,Elisabeth,,Historisch Centrum,51.21911,4.39998,Entire home/apt,950,1,0,,,45,191
48416471,The Main Square Residence 2,165436938,Elisabeth,,Historisch Centrum,51.21944,4.40146,Entire home/apt,60,1,1,2021-07-04,1,45,327
48416528,The Main Square Apartments 3,317037207,Elisabeth,,Historisch Centrum,51.21846,4.39995,Entire home/apt,900,1,0,,,46,191
48418292,The Main Square Apartments 1,317037207,Elisabeth,,Historisch Centrum,51.21844,4.39995,Entire home/apt,60,1,4,2021-07-01,1.17,46,321
48418527,The Main Square Apartments 2,317037207,Elisabeth,,Historisch Centrum,51.21807,4.40119,Entire home/apt,60,1,0,,,46,327
48420217,Le Sud - Modern DESIGN apartment in centre Het zuid with HOTEL SERVICE,390820030,Jean-Paul From BnbSupport,,Zuid,51.21051,4.39717,Entire home/apt,250,2,0,,,1,364
48420878,Le Sud - Fantastic LUXE DESIGN apt in centre Antwerpen - Full SERVICE,390820388,Jean-Paul From BnbSupport,,Zuid,51.21161,4.395,Entire home/apt,250,2,1,2021-05-25,0.54,1,364
48436022,Antwerp Centre located 2-floor apartment,390941565,Yasser,,Theaterbuurt-Meir,51.21626,4.41167,Entire home/apt,82,1,5,2021-07-04,2.88,1,159
48436742,Charming appartement at the center of Antwerp!,156215779,Laura,,Stadspark,51.20962,4.40959,Entire home/apt,78,2,0,,,1,16
48439467,Prachtige penthouse loft met zicht over Antwerpen,390957651,Toon,,Markgrave,51.19746,4.4102,Entire home/apt,40,28,0,,,1,46
48440302,Modern/luxueus stadsappartement omringd door groen,30885764,Benjamin,,Nieuw - Kwartier West,51.1882,4.41755,Entire home/apt,139,1,4,2021-04-04,0.94,1,7
48456557,Antwerp View 201 - 3 Bedroom with Terrace,2792958,Alex,,Centraal Station,51.21684,4.41643,Entire home/apt,250,1,0,,,29,88
48456719,Antwerp View 301 - 2 Bedroom with Terrace,2792958,Alex,,Theaterbuurt-Meir,51.21781,4.41483,Entire home/apt,225,1,0,,,29,324
48458444,Avenue 201 - 1 Bedroom with Terrace,2792958,Alex,,Theaterbuurt-Meir,51.21912,4.40589,Entire home/apt,195,1,0,,,29,328
48458487,Avenue 301 - 1 Bedroom with Balcony,2792958,Alex,,Theaterbuurt-Meir,51.21904,4.40593,Entire home/apt,195,1,0,,,29,339
48458767,Avenue 401 - 1 Bedroom with Balcony,2792958,Alex,,Theaterbuurt-Meir,51.21768,4.40807,Entire home/apt,195,1,0,,,29,328
48460784,One bedroom apartment - Ambassador Suites Antwerp,389076671,Behoc,,Haringrode,51.20818,4.42278,Entire home/apt,80,1,1,2021-05-14,0.45,8,200
48496645,Romantic in most trendy central hotspot +Breakfast,162200669,Wout,,Zuid,51.20934,4.3992,Entire home/apt,64,2,21,2021-07-15,5.53,1,67
48507177,Habitación,271584559,Olga,,Nieuwdreef,51.24253,4.43467,Private room,30,2,0,,,1,225
48516057,Super smaakvol zonnig flatje,62437812,Antwerp Apartment,,Nieuw - Kwartier West,51.18885,4.42572,Entire home/apt,95,2,2,2021-03-21,0.91,2,167
48522200,Cozy new ground floor appartement with garden,159055599,Tinne,,Donk,51.28052,4.44538,Entire home/apt,50,14,1,2021-06-30,1,1,148
48536583,Cosy apartment in the centre of Antwerp,197293397,Alexis,,Centraal Station,51.21076,4.4275,Entire home/apt,50,3,14,2021-07-06,3.82,1,12
48563616,Beautiful apartement with nice view on park.,87742599,Jonas,,Deurne Oost,51.21971,4.47337,Entire home/apt,69,1,3,2021-06-28,1.41,1,318
48574432,Luxury Suites Boutique,360632244,Signe,,Historisch Centrum,51.21994,4.39641,Entire home/apt,76,1,1,2021-05-02,0.38,7,58
48583193,Cosy student room (2) in the heart of Antwerp,147106454,Lisa,,Sint-Andries,51.21526,4.40192,Private room,17,2,0,,,2,0
48599672,Cozy appartement in het centrum,36696454,Billy,,Sint-Andries,51.21531,4.39829,Entire home/apt,65,2,4,2021-05-26,1.15,2,337
48607013,Modern luxe in authentic apartment,14643034,Christine,,Oud - Berchem,51.19841,4.42595,Entire home/apt,51,1,11,2021-06-07,2.77,1,5
48625982,"Beautiful 2P apartment with terrace, Top location",392135675,Bert,,Sint-Andries,51.21517,4.39793,Entire home/apt,100,1,2,2021-07-04,0.92,1,72
48635120,Industrial central district,182678477,Driss,,Theaterbuurt-Meir,51.21367,4.40922,Entire home/apt,88,1,7,2021-07-17,3.23,8,329
48660338,Extraordinary Double Bed At Antwerpen,175128252,,,Centraal Station,51.21698,4.41921,Private room,126,1,0,,,1,274
48690102,Room in renovated app,213883719,Stijn,,Groenenhoek,51.19535,4.44767,Private room,38,1,0,,,3,88
48744249,Room in renovated appartement,213883719,Stijn,,Groenenhoek,51.19529,4.44766,Private room,26,1,0,,,3,87
48757088,Light and quiet appartement close to city Antwerp,122262315,Linde,,Stuivenberg,51.221836,4.439186,Entire home/apt,55,2,0,,,1,167
48817011,Studio de 35m2 au coeur d'Anvers,244272948,Arass Hotel***& Business Flats,,Zurenborg,51.21015,4.42658,Entire home/apt,70,1,0,,,10,365
48817155,Modern big apartment with 4 single bedrooms,60219699,Eugene,,Deurne Zuid West,51.20849,4.45325,Entire home/apt,120,4,0,,,34,361
48817272,Studio de 35m2 en plein coeur d'Anvers,244272948,Arass Hotel***& Business Flats,,Zurenborg,51.20982,4.42737,Entire home/apt,63,7,0,,,10,365
48817469,Modern 3 bedroom apartment best for expats,60219699,Eugene,,Borgerhout Intra Muros Zuid,51.21413,4.43774,Entire home/apt,120,4,0,,,34,364
48817644,Belle chambre de 35m2 au coeur d'Anvers,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21083,4.42738,Entire home/apt,65,1,0,,,10,326
48818312,Bel Appartement 55m2 en plein coeur d'Anvers,244272948,Arass Hotel***& Business Flats,,Centraal Station,51.21069,4.42607,Entire home/apt,76,7,0,,,10,364
48820300,Nice appartement,213883719,Stijn,,Borgerhout Extra Muros,51.19584,4.44924,Entire home/apt,55,1,0,,,3,88
48890726,Cozy comfortable studio,45299420,Joran,,Borgerhout Intra Muros Zuid,51.21318,4.43925,Private room,30,10,1,2021-04-13,0.31,4,345
48913172,Botanique appartement,394520652,Yunus,,Theaterbuurt-Meir,51.2119,4.40653,Entire home/apt,119,40,3,2021-04-25,0.96,1,90
48927423,Magnifique appartement de vacance,231404821,Geert,,Borgerhout Extra Muros,51.21255,4.45352,Entire home/apt,110,1,0,,,1,350
48960032,Business apartment Merksem 1,60219699,Eugene,,Merksem - Heide,51.24999,4.4549,Entire home/apt,80,6,0,,,34,364
48960241,Business apartment Merksem 2,60219699,Eugene,,Merksem - Heide,51.25007,4.45337,Entire home/apt,80,6,0,,,34,364
48992845,Mercator business flat,60219699,Eugene,,Haringrode,51.20697,4.42471,Entire home/apt,80,6,0,,,34,365
49007598,Sunrise Apartment in the Heart of Antwerp 3,317037207,Elisabeth,,Universiteitsbuurt,51.22031,4.41437,Entire home/apt,60,1,3,2021-06-30,0.88,46,357
49007879,Sunrise Cozy Apartment in the Heart of Antwerp 3,165436938,Elisabeth,,Centraal Station,51.21908,4.41585,Entire home/apt,60,1,2,2021-04-13,0.57,45,357
49016014,"Parkside room, house with a Soul",19226908,Linda,,Deurne Zuid Oost,51.19657,4.46575,Private room,60,2,0,,,2,90
49037228,""" De Provence 176 "" in Antwerpen",41077389,Saskia,,Centraal Station,51.21172,4.42478,Entire home/apt,53,2,2,2021-04-15,0.64,1,263
49046146,Unique house for 12 people at Grote Markt Antwerp,127657940,Dirk & Kristin,,Historisch Centrum,51.221531,4.402266,Entire home/apt,248,2,1,2021-07-04,1,5,204
49067094,New-York studio (free parking/netflix & terrace),349719106,Bram,,Brederode,51.20004,4.39197,Entire home/apt,94,2,12,2021-06-21,3.71,2,158
49093868,Kathedraal appartement,17948272,Irina,,Historisch Centrum,51.22142,4.39953,Entire home/apt,195,2,0,,,7,340
